            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2460999.500000000, A.D. 2025-Nov-20 00:00:00.0000,  8.204650147612204E-01,  1.450537603704376E+04,  6.729923389150463E+01,  1.338585610680223E+02,  2.895729929523854E+02,  2.460998314579755E+06,  1.575149082074283E-03,  1.613272559687391E+02,  1.767632326887330E+02,  8.079414726746311E+04,  1.470829184978825E+05,  2.285497951253751E+05,
2460999.503472222, A.D. 2025-Nov-20 00:05:00.0000,  8.204647239462305E-01,  1.450539719580810E+04,  6.729932085449087E+01,  1.338582403195474E+02,  2.895730472019659E+02,  2.460998314576981E+06,  1.575149462801156E-03,  1.618002173400085E+02,  1.768459810233387E+02,  8.079413424837930E+04,  1.470828713009505E+05,  2.285497398829673E+05,
2460999.506944444, A.D. 2025-Nov-20 00:10:00.0000,  8.204644347116591E-01,  1.450541833338977E+04,  6.729940838022034E+01,  1.338579192111974E+02,  2.895731014973065E+02,  2.460998314574193E+06,  1.575149826178668E-03,  1.622731790538605E+02,  1.769286699626547E+02,  8.079412182256764E+04,  1.470828253117455E+05,  2.285496871579285E+05,
2460999.510416667, A.D. 2025-Nov-20 00:15:00.0000,  8.204641470612201E-01,  1.450543944950021E+04,  6.729949646863062E+01,  1.338575977472562E+02,  2.895731558377813E+02,  2.460998314571390E+06,  1.575150172205022E-03,  1.627461410971563E+02,  1.770113011269327E+02,  8.079410999008889E+04,  1.470827805306776E+05,  2.285496369505157E+05,
2460999.513888889, A.D. 2025-Nov-20 00:20:00.0000,  8.204638609985707E-01,  1.450546054385415E+04,  6.729958511964942E+01,  1.338572759320164E+02,  2.895732102227645E+02,  2.460998314568575E+06,  1.575150500878627E-03,  1.632191034562637E+02,  1.770938761303678E+02,  8.079409875099678E+04,  1.470827369581394E+05,  2.285495892609564E+05,
2460999.517361111, A.D. 2025-Nov-20 00:25:00.0000,  8.204635765273381E-01,  1.450548161616690E+04,  6.729967433319405E+01,  1.338569537697801E+02,  2.895732646516281E+02,  2.460998314565744E+06,  1.575150812198201E-03,  1.636920661177728E+02,  1.771763965814009E+02,  8.079408810533457E+04,  1.470826945945022E+05,  2.285495440894336E+05,
2460999.520833333, A.D. 2025-Nov-20 00:30:00.0000,  8.204632936511327E-01,  1.450550266615319E+04,  6.729976410917057E+01,  1.338566312648624E+02,  2.895733191237393E+02,  2.460998314562900E+06,  1.575151106162767E-03,  1.641650290685530E+02,  1.772588640829031E+02,  8.079407805313506E+04,  1.470826534401169E+05,  2.285495014360862E+05,
2460999.524305556, A.D. 2025-Nov-20 00:35:00.0000,  8.204630123735148E-01,  1.450552369353028E+04,  6.729985444747508E+01,  1.338563084215866E+02,  2.895733736384652E+02,  2.460998314560042E+06,  1.575151382771590E-03,  1.646379922948313E+02,  1.773412802321887E+02,  8.079406859442282E+04,  1.470826134953154E+05,  2.285494613010177E+05,
2460999.527777778, A.D. 2025-Nov-20 00:40:00.0000,  8.204627326980267E-01,  1.450554469801504E+04,  6.729994534799285E+01,  1.338559852442872E+02,  2.895734281951699E+02,  2.460998314557170E+06,  1.575151642024253E-03,  1.651109557834322E+02,  1.774236466214031E+02,  8.079405972921159E+04,  1.470825747604081E+05,  2.285494236842861E+05,
2460999.531250000, A.D. 2025-Nov-20 00:45:00.0000,  8.204624546281692E-01,  1.450556567932604E+04,  6.730003681059850E+01,  1.338556617373089E+02,  2.895734827932143E+02,  2.460998314554283E+06,  1.575151883920602E-03,  1.655839195207026E+02,  1.775059648375072E+02,  8.079405145750617E+04,  1.470825372356863E+05,  2.285493885859113E+05,
2460999.534722222, A.D. 2025-Nov-20 00:50:00.0000,  8.204621781674288E-01,  1.450558663718105E+04,  6.730012883515528E+01,  1.338553379050097E+02,  2.895735374319570E+02,  2.460998314551383E+06,  1.575152108460795E-03,  1.660568834932054E+02,  1.775882364625671E+02,  8.079404377930070E+04,  1.470825009214203E+05,  2.285493560058681E+05,
2460999.538194444, A.D. 2025-Nov-20 00:55:00.0000,  8.204619033192392E-01,  1.450560757130062E+04,  6.730022142151671E+01,  1.338550137517544E+02,  2.895735921107556E+02,  2.460998314548469E+06,  1.575152315645235E-03,  1.665298476877772E+02,  1.776704630739329E+02,  8.079403669458095E+04,  1.470824658178613E+05,  2.285493259440958E+05,
2460999.541666667, A.D. 2025-Nov-20 01:00:00.0000,  8.204616300870297E-01,  1.450562848140359E+04,  6.730031456952391E+01,  1.338546892819242E+02,  2.895736468289617E+02,  2.460998314545540E+06,  1.575152505474659E-03,  1.670028120906252E+02,  1.777526462442489E+02,  8.079403020332134E+04,  1.470824319252391E+05,  2.285492984004854E+05,
2460999.545138889, A.D. 2025-Nov-20 01:05:00.0000,  8.204613584741867E-01,  1.450564936721070E+04,  6.730040827900800E+01,  1.338543644999079E+02,  2.895737015859276E+02,  2.460998314542597E+06,  1.575152677950073E-03,  1.674757766885462E+02,  1.778347875418314E+02,  8.079402430548710E+04,  1.470823992437635E+05,  2.285492733748891E+05,
2460999.548611111, A.D. 2025-Nov-20 01:10:00.0000,  8.204610884840624E-01,  1.450567022844369E+04,  6.730050254978887E+01,  1.338540394101068E+02,  2.895737563810014E+02,  2.460998314539640E+06,  1.575152833072749E-03,  1.679487414678603E+02,  1.779168885306484E+02,  8.079401900103444E+04,  1.470823677736252E+05,  2.285492508671209E+05,
2460999.552083333, A.D. 2025-Nov-20 01:15:00.0000,  8.204608201199732E-01,  1.450569106482542E+04,  6.730059738167463E+01,  1.338537140169352E+02,  2.895738112135271E+02,  2.460998314536669E+06,  1.575152970844269E-03,  1.684217064151136E+02,  1.779989507706061E+02,  8.079401428990894E+04,  1.470823375149925E+05,  2.285492308769496E+05,
2460999.555555556, A.D. 2025-Nov-20 01:20:00.0000,  8.204605533851986E-01,  1.450571187608000E+04,  6.730069277446285E+01,  1.338533883248175E+02,  2.895738660828474E+02,  2.460998314533683E+06,  1.575153091266477E-03,  1.688946715171251E+02,  1.780809758177196E+02,  8.079401017204730E+04,  1.470823084680146E+05,  2.285492134041064E+05,
2460999.559027778, A.D. 2025-Nov-20 01:25:00.0000,  8.204602882830376E-01,  1.450573266192791E+04,  6.730078872793935E+01,  1.338530623381912E+02,  2.895739209883017E+02,  2.460998314530684E+06,  1.575153194341568E-03,  1.693676367600752E+02,  1.781629652241174E+02,  8.079400664737425E+04,  1.470822806328206E+05,  2.285491984482716E+05,
2460999.562500000, A.D. 2025-Nov-20 01:30:00.0000,  8.204600248167535E-01,  1.450575342209065E+04,  6.730088524187846E+01,  1.338527360615060E+02,  2.895739759292272E+02,  2.460998314527669E+06,  1.575153280072030E-03,  1.698406021307403E+02,  1.782449205384158E+02,  8.079400371580449E+04,  1.470822540095183E+05,  2.285491860090832E+05,
2460999.565972222, A.D. 2025-Nov-20 01:35:00.0000,  8.204597629895632E-01,  1.450577415629197E+04,  6.730098231604330E+01,  1.338524094992234E+02,  2.895740309049569E+02,  2.460998314524641E+06,  1.575153348460601E-03,  1.703135676154240E+02,  1.783268433056948E+02,  8.079400137724425E+04,  1.470822285981965E+05,  2.285491760861432E+05,
2460999.569444444, A.D. 2025-Nov-20 01:40:00.0000,  8.204595028046695E-01,  1.450579486425472E+04,  6.730107995018511E+01,  1.338520826558179E+02,  2.895740859148216E+02,  2.460998314521599E+06,  1.575153399510352E-03,  1.707865332006462E+02,  1.784087350677759E+02,  8.079399963158841E+04,  1.470822043989221E+05,  2.285491686790053E+05,
2460999.572916667, A.D. 2025-Nov-20 01:45:00.0000,  8.204592442652485E-01,  1.450581554570212E+04,  6.730117814404336E+01,  1.338517555357772E+02,  2.895741409581494E+02,  2.460998314518542E+06,  1.575153433224636E-03,  1.712594988732014E+02,  1.784905973633918E+02,  8.079399847872213E+04,  1.470821814117421E+05,  2.285491637871824E+05,
2460999.576388889, A.D. 2025-Nov-20 01:50:00.0000,  8.204589873744402E-01,  1.450583620035863E+04,  6.730127689734611E+01,  1.338514281436006E+02,  2.895741960342646E+02,  2.460998314515471E+06,  1.575153449607090E-03,  1.717324646192557E+02,  1.785724317281867E+02,  8.079399791852107E+04,  1.470821596366835E+05,  2.285491614101466E+05,
2460999.579861111, A.D. 2025-Nov-20 01:55:00.0000,  8.204587321353602E-01,  1.450585682794873E+04,  6.730137620980966E+01,  1.338511004838001E+02,  2.895742511424897E+02,  2.460998314512386E+06,  1.575153448661664E-03,  1.722054304255672E+02,  1.786542396950863E+02,  8.079399795085010E+04,  1.470821390737515E+05,  2.285491615473246E+05,
2460999.583333333, A.D. 2025-Nov-20 02:00:00.0000,  8.204584785511024E-01,  1.450587742819687E+04,  6.730147608113762E+01,  1.338507725609030E+02,  2.895743062821420E+02,  2.460998314509287E+06,  1.575153430392595E-03,  1.726783962784232E+02,  1.787360227942685E+02,  8.079399857556430E+04,  1.470821197229317E+05,  2.285491641981015E+05,
2460999.586805556, A.D. 2025-Nov-20 02:05:00.0000,  8.204582266247310E-01,  1.450589800082806E+04,  6.730157651102201E+01,  1.338504443794488E+02,  2.895743614525380E+02,  2.460998314506173E+06,  1.575153394804426E-03,  1.731513621643192E+02,  1.788177825534385E+02,  8.079399979250842E+04,  1.470821015841888E+05,  2.285491693618184E+05,
2460999.590277778, A.D. 2025-Nov-20 02:10:00.0000,  8.204579763592761E-01,  1.450591854556831E+04,  6.730167749914281E+01,  1.338501159439898E+02,  2.895744166529893E+02,  2.460998314503045E+06,  1.575153341901988E-03,  1.736243280700419E+02,  1.788995204979970E+02,  8.079400160151726E+04,  1.470820846574662E+05,  2.285491770377747E+05,
2460999.593750000, A.D. 2025-Nov-20 02:15:00.0000,  8.204577277577384E-01,  1.450593906214411E+04,  6.730177904516763E+01,  1.338497872590926E+02,  2.895744718828054E+02,  2.460998314499903E+06,  1.575153271690404E-03,  1.740972939817352E+02,  1.789812381510338E+02,  8.079400400241582E+04,  1.470820689426875E+05,  2.285491872252277E+05,
2460999.597222222, A.D. 2025-Nov-20 02:20:00.0000,  8.204574808230912E-01,  1.450595955028238E+04,  6.730188114875193E+01,  1.338494583293369E+02,  2.895745271412922E+02,  2.460998314496745E+06,  1.575153184175107E-03,  1.745702598861468E+02,  1.790629370336978E+02,  8.079400699501837E+04,  1.470820544397543E+05,  2.285491999233894E+05,
2460999.600694444, A.D. 2025-Nov-20 02:25:00.0000,  8.204572355582708E-01,  1.450598000971130E+04,  6.730198380953864E+01,  1.338491291593166E+02,  2.895745824277521E+02,  2.460998314493574E+06,  1.575153079361806E-03,  1.750432257695449E+02,  1.791446186651626E+02,  8.079401057912993E+04,  1.470820411485486E+05,  2.285492151314327E+05,
2460999.604166667, A.D. 2025-Nov-20 02:30:00.0000,  8.204569919662142E-01,  1.450600044015681E+04,  6.730208702715738E+01,  1.338487997536424E+02,  2.895746377414841E+02,  2.460998314490389E+06,  1.575152957256558E-03,  1.755161916184150E+02,  1.792262845629011E+02,  8.079401475454349E+04,  1.470820290689302E+05,  2.285492328484794E+05,
2460999.607638889, A.D. 2025-Nov-20 02:35:00.0000,  8.204567500496758E-01,  1.450602084135902E+04,  6.730219080122677E+01,  1.338484701169340E+02,  2.895746930817844E+02,  2.460998314487189E+06,  1.575152817865526E-03,  1.759891574195321E+02,  1.793079362428496E+02,  8.079401952104861E+04,  1.470820182007382E+05,  2.285492530736367E+05,
2460999.611111111, A.D. 2025-Nov-20 02:40:00.0000,  8.204565098114882E-01,  1.450604121304903E+04,  6.730229513135134E+01,  1.338481402538296E+02,  2.895747484479451E+02,  2.460998314483975E+06,  1.575152661195295E-03,  1.764621231590293E+02,  1.793895752194002E+02,  8.079402487842034E+04,  1.470820085437917E+05,  2.285492758059503E+05,
2460999.614583333, A.D. 2025-Nov-20 02:45:00.0000,  8.204562712545640E-01,  1.450606155494873E+04,  6.730240001712332E+01,  1.338478101689807E+02,  2.895748038392549E+02,  2.460998314480746E+06,  1.575152487252922E-03,  1.769350888236426E+02,  1.794712030057679E+02,  8.079403082641766E+04,  1.470820000978866E+05,  2.285493010443978E+05,
2460999.618055556, A.D. 2025-Nov-20 02:50:00.0000,  8.204560343817296E-01,  1.450608186678559E+04,  6.730250545812171E+01,  1.338474798670541E+02,  2.895748592549984E+02,  2.460998314477503E+06,  1.575152296045665E-03,  1.774080543996328E+02,  1.795528211139556E+02,  8.079403736479270E+04,  1.470819928627998E+05,  2.285493287879278E+05,
2460999.621527778, A.D. 2025-Nov-20 02:55:00.0000,  8.204557991957701E-01,  1.450610214828859E+04,  6.730261145391293E+01,  1.338471493527302E+02,  2.895749146944575E+02,  2.460998314474246E+06,  1.575152087581097E-03,  1.778810198734812E+02,  1.796344310550257E+02,  8.079404449328687E+04,  1.470819868382851E+05,  2.285493590354432E+05,
2460999.625000000, A.D. 2025-Nov-20 03:00:00.0000,  8.204555656994525E-01,  1.450612239918616E+04,  6.730271800405008E+01,  1.338468186307051E+02,  2.895749701569099E+02,  2.460998314470973E+06,  1.575151861867103E-03,  1.783539852319522E+02,  1.797160343392624E+02,  8.079405221163096E+04,  1.470819820240758E+05,  2.285493917858021E+05,
2460999.628472222, A.D. 2025-Nov-20 03:05:00.0000,  8.204553338955268E-01,  1.450614261920636E+04,  6.730282510807234E+01,  1.338464877056918E+02,  2.895750256416298E+02,  2.460998314467687E+06,  1.575151618911875E-03,  1.788269504611713E+02,  1.797976324761636E+02,  8.079406051954519E+04,  1.470819784198840E+05,  2.285494270378177E+05,
2460999.631944444, A.D. 2025-Nov-20 03:10:00.0000,  8.204551037867007E-01,  1.450616280807848E+04,  6.730293276550699E+01,  1.338461565824144E+02,  2.895750811478893E+02,  2.460998314464386E+06,  1.575151358723927E-03,  1.792999155478686E+02,  1.798792269748063E+02,  8.079406941673893E+04,  1.470819760253994E+05,  2.285494647902572E+05,
2460999.635416667, A.D. 2025-Nov-20 03:15:00.0000,  8.204548753756835E-01,  1.450618296552992E+04,  6.730304097586621E+01,  1.338458252656176E+02,  2.895751366749536E+02,  2.460998314461071E+06,  1.575151081312095E-03,  1.797728804783016E+02,  1.799608193438108E+02,  8.079407890291052E+04,  1.470819748402911E+05,  2.285495050418410E+05,
2460999.638888889, A.D. 2025-Nov-20 03:20:00.0000,  8.204546486651507E-01,  1.450620309128871E+04,  6.730314973864920E+01,  1.338454937600597E+02,  2.895751922220868E+02,  2.461000959707137E+06,  1.575150786685537E-03,  1.802458452389425E+02,  1.800424110916114E+02,  8.079408897774731E+04,  1.470819748642059E+05,  2.285495477912429E+05,
2460999.642361111, A.D. 2025-Nov-20 03:25:00.0000,  8.204544236577466E-01,  1.450622318508357E+04,  6.730325905334193E+01,  1.338451620705131E+02,  2.895752477885489E+02,  2.461000959704316E+06,  1.575150474853714E-03,  1.807188098165507E+02,  1.801240037266183E+02,  8.079409964092633E+04,  1.470819760967691E+05,  2.285495930370930E+05,
2460999.645833333, A.D. 2025-Nov-20 03:30:00.0000,  8.204542003561039E-01,  1.450624324664209E+04,  6.730336891941579E+01,  1.338448302017693E+02,  2.895753033735946E+02,  2.461000959701511E+06,  1.575150145826419E-03,  1.811917741972546E+02,  1.802055987572100E+02,  8.079411089211325E+04,  1.470819785375844E+05,  2.285496407779731E+05,
2460999.649305556, A.D. 2025-Nov-20 03:35:00.0000,  8.204539787628262E-01,  1.450626327569221E+04,  6.730347933632865E+01,  1.338444981586338E+02,  2.895753589764765E+02,  2.461000959698719E+06,  1.575149799613780E-03,  1.816647383677801E+02,  1.802871976920962E+02,  8.079412273096244E+04,  1.470819821862327E+05,  2.285496910124171E+05,
2460999.652777778, A.D. 2025-Nov-20 03:40:00.0000,  8.204537588804897E-01,  1.450628327196223E+04,  6.730359030352423E+01,  1.338441659459290E+02,  2.895754145964431E+02,  2.461000959695941E+06,  1.575149436226215E-03,  1.821377023143763E+02,  1.803688020402829E+02,  8.079413515711820E+04,  1.470819870422742E+05,  2.285497437389163E+05,
2460999.656250000, A.D. 2025-Nov-20 03:45:00.0000,  8.204535407116510E-01,  1.450630323517995E+04,  6.730370182043211E+01,  1.338438335684939E+02,  2.895754702327375E+02,  2.461000959693178E+06,  1.575149055674497E-03,  1.826106660235272E+02,  1.804504133113458E+02,  8.079414817021288E+04,  1.470819931052458E+05,  2.285497989559114E+05,
2460999.659722222, A.D. 2025-Nov-20 03:50:00.0000,  8.204533242588454E-01,  1.450632316507285E+04,  6.730381388646715E+01,  1.338435010311851E+02,  2.895755258846003E+02,  2.461000959690429E+06,  1.575148657969718E-03,  1.830836294819867E+02,  1.805320330155873E+02,  8.079416176986789E+04,  1.470820003746629E+05,  2.285498566617964E+05,
2460999.663194444, A.D. 2025-Nov-20 03:55:00.0000,  8.204531095245754E-01,  1.450634306136917E+04,  6.730392650103013E+01,  1.338431683388749E+02,  2.895755815512678E+02,  2.461000959687695E+06,  1.575148243123281E-03,  1.835565926758820E+02,  1.806136626640331E+02,  8.079417595569401E+04,  1.470820088500188E+05,  2.285499168549205E+05,
2460999.666666667, A.D. 2025-Nov-20 04:00:00.0000,  8.204528965112895E-01,  1.450636292379964E+04,  6.730403966350724E+01,  1.338428354964527E+02,  2.895756372319714E+02,  2.461000959684975E+06,  1.575147811146896E-03,  1.840295555919483E+02,  1.806953037687963E+02,  8.079419072729163E+04,  1.470820185307836E+05,  2.285499795335886E+05,
2460999.670138889, A.D. 2025-Nov-20 04:05:00.0000,  8.204526852214596E-01,  1.450638275209080E+04,  6.730415337326983E+01,  1.338425025088254E+02,  2.895756929259392E+02,  2.461000959682269E+06,  1.575147362052644E-03,  1.845025182164422E+02,  1.807769578430409E+02,  8.079420608424841E+04,  1.470820294164060E+05,  2.285500446960519E+05,
2460999.673611111, A.D. 2025-Nov-20 04:10:00.0000,  8.204524756575329E-01,  1.450640254596909E+04,  6.730426762967433E+01,  1.338421693809176E+02,  2.895757486323952E+02,  2.461000959679577E+06,  1.575146895852955E-03,  1.849754805358429E+02,  1.808586264012553E+02,  8.079422202614012E+04,  1.470820415063112E+05,  2.285501123405110E+05,
2460999.677083333, A.D. 2025-Nov-20 04:15:00.0000,  8.204522678219127E-01,  1.450642230516260E+04,  6.730438243206257E+01,  1.338418361176703E+02,  2.895758043505589E+02,  2.461000959676900E+06,  1.575146412560554E-03,  1.854484425369184E+02,  1.809403109594154E+02,  8.079423855253252E+04,  1.470820547999024E+05,  2.285501824651239E+05,
2460999.680555556, A.D. 2025-Nov-20 04:20:00.0000,  8.204520617169867E-01,  1.450644202939858E+04,  6.730449777976075E+01,  1.338415027240437E+02,  2.895758600796470E+02,  2.461000959674237E+06,  1.575145912188523E-03,  1.859214042057953E+02,  1.810220130349763E+02,  8.079425566297915E+04,  1.470820692965597E+05,  2.285502550679971E+05,
2460999.684027778, A.D. 2025-Nov-20 04:25:00.0000,  8.204518573451233E-01,  1.450646171840370E+04,  6.730461367207984E+01,  1.338411692050155E+02,  2.895759158188686E+02,  2.461000959671588E+06,  1.575145394750284E-03,  1.863943655292276E+02,  1.811037341472444E+02,  8.079427335702199E+04,  1.470820849956403E+05,  2.285503301471880E+05,
2460999.687500000, A.D. 2025-Nov-20 04:30:00.0000,  8.204516547086409E-01,  1.450648137190682E+04,  6.730473010831645E+01,  1.338408355655788E+02,  2.895759715674326E+02,  2.461000959668953E+06,  1.575144860259552E-03,  1.868673264934440E+02,  1.811854758173315E+02,  8.079429163419295E+04,  1.470821018964791E+05,  2.285504077007110E+05,
2460999.690972222, A.D. 2025-Nov-20 04:35:00.0000,  8.204514538098697E-01,  1.450650098963349E+04,  6.730484708775012E+01,  1.338405018107491E+02,  2.895760273245413E+02,  2.461000959666332E+06,  1.575144308730453E-03,  1.873402870851663E+02,  1.812672395684840E+02,  8.079431049400999E+04,  1.470821199983865E+05,  2.285504877265217E+05,
2460999.694444444, A.D. 2025-Nov-20 04:40:00.0000,  8.204512546510887E-01,  1.450652057131144E+04,  6.730496460964579E+01,  1.338401679455573E+02,  2.895760830893933E+02,  2.461000959663725E+06,  1.575143740177398E-03,  1.878132472906666E+02,  1.813490269260745E+02,  8.079432993598140E+04,  1.470821393006514E+05,  2.285505702225345E+05,
2460999.697916667, A.D. 2025-Nov-20 04:45:00.0000,  8.204510572345682E-01,  1.450654011666695E+04,  6.730508267325210E+01,  1.338398339750541E+02,  2.895761388611813E+02,  2.461000959661133E+06,  1.575143154615171E-03,  1.882862070964480E+02,  1.814308394178739E+02,  8.079434995960261E+04,  1.470821598025383E+05,  2.285506551866093E+05,
2460999.701388889, A.D. 2025-Nov-20 04:50:00.0000,  8.204508615625508E-01,  1.450655962542637E+04,  6.730520127780180E+01,  1.338394999043088E+02,  2.895761946390967E+02,  2.461000959658554E+06,  1.575142552058903E-03,  1.887591664892827E+02,  1.815126785742135E+02,  8.079437056435735E+04,  1.470821815032883E+05,  2.285507426165564E+05,
2460999.704861111, A.D. 2025-Nov-20 04:55:00.0000,  8.204506676372515E-01,  1.450657909731621E+04,  6.730532042251170E+01,  1.338391657384090E+02,  2.895762504223242E+02,  2.461000959655989E+06,  1.575141932524055E-03,  1.892321254553245E+02,  1.815945459279868E+02,  8.079439174971795E+04,  1.470822044021197E+05,  2.285508325101378E+05,
2460999.708333333, A.D. 2025-Nov-20 05:00:00.0000,  8.204504754608761E-01,  1.450659853206147E+04,  6.730544010658194E+01,  1.338388314824624E+02,  2.895763062100433E+02,  2.461000959653439E+06,  1.575141296026468E-03,  1.897050839813382E+02,  1.816764430150193E+02,  8.079441351514393E+04,  1.470822284982264E+05,  2.285509248650609E+05,
2460999.711805556, A.D. 2025-Nov-20 05:05:00.0000,  8.204502850355840E-01,  1.450661792938887E+04,  6.730556032919705E+01,  1.338384971415937E+02,  2.895763620014316E+02,  2.461000959650902E+06,  1.575140642582296E-03,  1.901780420536034E+02,  1.817583713740355E+02,  8.079443586008405E+04,  1.470822537907792E+05,  2.285510196789880E+05,
2460999.715277778, A.D. 2025-Nov-20 05:10:00.0000,  8.204500963635536E-01,  1.450663728902115E+04,  6.730568108952400E+01,  1.338381627209498E+02,  2.895764177956599E+02,  2.461000959648379E+06,  1.575139972208112E-03,  1.906509996586351E+02,  1.818403325469414E+02,  8.079445878397278E+04,  1.470822802789244E+05,  2.285511169495201E+05,
2460999.718750000, A.D. 2025-Nov-20 05:15:00.0000,  8.204499094468097E-01,  1.450665661069230E+04,  6.730580238671352E+01,  1.338378282256957E+02,  2.895764735918931E+02,  2.461000959645870E+06,  1.575139284920661E-03,  1.911239567832422E+02,  1.819223280789944E+02,  8.079448228623871E+04,  1.470823079617851E+05,  2.285512166742340E+05,
2460999.722222222, A.D. 2025-Nov-20 05:20:00.0000,  8.204497242875032E-01,  1.450667589412266E+04,  6.730592421989979E+01,  1.338374936610152E+02,  2.895765293892954E+02,  2.461000959643375E+06,  1.575138580737253E-03,  1.915969134135891E+02,  1.820043595187983E+02,  8.079450636629126E+04,  1.470823368384599E+05,  2.285513188506245E+05,
2460999.725694444, A.D. 2025-Nov-20 05:25:00.0000,  8.204495408878317E-01,  1.450669513902611E+04,  6.730604658819881E+01,  1.338371590321151E+02,  2.895765851870240E+02,  2.461000959640894E+06,  1.575137859675652E-03,  1.920698695364573E+02,  1.820864284186826E+02,  8.079453102352419E+04,  1.470823669080223E+05,  2.285514234761205E+05,
2460999.729166667, A.D. 2025-Nov-20 05:30:00.0000,  8.204493592498799E-01,  1.450671434512398E+04,  6.730616949071099E+01,  1.338368243442179E+02,  2.895766409842341E+02,  2.461000959638426E+06,  1.575137121753862E-03,  1.925428251381465E+02,  1.821685363346741E+02,  8.079455625732319E+04,  1.470823981695224E+05,  2.285515305481165E+05,
2460999.732638889, A.D. 2025-Nov-20 05:35:00.0000,  8.204491793757418E-01,  1.450673351213454E+04,  6.730629292651747E+01,  1.338364896025713E+02,  2.895766967800737E+02,  2.461000959635973E+06,  1.575136366990304E-03,  1.930157802051915E+02,  1.822506848267826E+02,  8.079458206705969E+04,  1.470824306219848E+05,  2.285516400639463E+05,
2460999.736111111, A.D. 2025-Nov-20 05:40:00.0000,  8.204490012674500E-01,  1.450675263977886E+04,  6.730641689468428E+01,  1.338361548124373E+02,  2.895767525736886E+02,  2.461000959633533E+06,  1.575135595403713E-03,  1.934887347244124E+02,  1.823328754591734E+02,  8.079460845209441E+04,  1.470824642644100E+05,  2.285517520208987E+05,
2460999.739583333, A.D. 2025-Nov-20 05:45:00.0000,  8.204488249270512E-01,  1.450677172777457E+04,  6.730654139425677E+01,  1.338358199791057E+02,  2.895768083642159E+02,  2.461000959631107E+06,  1.575134807013224E-03,  1.939616886820064E+02,  1.824151098001725E+02,  8.079463541177442E+04,  1.470824990957743E+05,  2.285518664162043E+05,
2460999.743055556, A.D. 2025-Nov-20 05:50:00.0000,  8.204486503565347E-01,  1.450679077584166E+04,  6.730666642426469E+01,  1.338354851078818E+02,  2.895768641507909E+02,  2.461000959628694E+06,  1.575134001838328E-03,  1.944346420647765E+02,  1.824973894226460E+02,  8.079466294543465E+04,  1.470825351150277E+05,  2.285519832470422E+05,
2460999.746527778, A.D. 2025-Nov-20 05:55:00.0000,  8.204484775578712E-01,  1.450680978369950E+04,  6.730679198371850E+01,  1.338351502040945E+02,  2.895769199325422E+02,  2.461000959626296E+06,  1.575133179898867E-03,  1.949075948590575E+02,  1.825797159039794E+02,  8.079469105239803E+04,  1.470825723210966E+05,  2.285521025105408E+05,
2460999.750000000, A.D. 2025-Nov-20 06:00:00.0000,  8.204483065329853E-01,  1.450682875106891E+04,  6.730691807161155E+01,  1.338348152730911E+02,  2.895769757085954E+02,  2.461000959623910E+06,  1.575132341215053E-03,  1.953805470514091E+02,  1.826620908263652E+02,  8.079471973197492E+04,  1.470826107128809E+05,  2.285522242037751E+05,
2460999.753472222, A.D. 2025-Nov-20 06:05:00.0000,  8.204481372837791E-01,  1.450684767767024E+04,  6.730704468691778E+01,  1.338344803202428E+02,  2.895770314780700E+02,  2.461000959621539E+06,  1.575131485807474E-03,  1.958534986286788E+02,  1.827445157769827E+02,  8.079474898346281E+04,  1.470826502892554E+05,  2.285523483237655E+05,
2460999.756944444, A.D. 2025-Nov-20 06:10:00.0000,  8.204479698121384E-01,  1.450686656322292E+04,  6.730717182859274E+01,  1.338341453509418E+02,  2.895770872400785E+02,  2.461000959619182E+06,  1.575130613697073E-03,  1.963264495771032E+02,  1.828269923480106E+02,  8.079477880614705E+04,  1.470826910490712E+05,  2.285524748674809E+05,
2460999.760416667, A.D. 2025-Nov-20 06:15:00.0000,  8.204478041197202E-01,  1.450688540746396E+04,  6.730729949557367E+01,  1.338338103706005E+02,  2.895771429937278E+02,  2.461000959616837E+06,  1.575129724904946E-03,  1.967993998835211E+02,  1.829095221370117E+02,  8.079480919930789E+04,  1.470827329911518E+05,  2.285526038318685E+05,
2460999.763888889, A.D. 2025-Nov-20 06:20:00.0000,  8.204476402083907E-01,  1.450690421010938E+04,  6.730742768677810E+01,  1.338334753846554E+02,  2.895771987381224E+02,  2.461000959614506E+06,  1.575128819452852E-03,  1.972723495342949E+02,  1.829921067469128E+02,  8.079484016220279E+04,  1.470827761142962E+05,  2.285527352137790E+05,
2460999.767361111, A.D. 2025-Nov-20 06:25:00.0000,  8.204474780800406E-01,  1.450692297087039E+04,  6.730755640110495E+01,  1.338331403985633E+02,  2.895772544723621E+02,  2.461000959612189E+06,  1.575127897363021E-03,  1.977452985160241E+02,  1.830747477863038E+02,  8.079487169407326E+04,  1.470828204172761E+05,  2.285528690099954E+05,
